"Time";"Thermal power (out)";"Electrical power (in)";"Electrical IT power"
"2019-10-01T15:34:40+02:00";null;null;27561
"2019-10-01T15:34:59+02:00";null;32101;null
"2019-10-01T15:35:03+02:00";33799.999;null;null
"2019-10-01T15:35:10+02:00";null;null;28007
"2019-10-01T15:35:29+02:00";null;30050;null
"2019-10-01T15:35:33+02:00";33600.002;null;null
"2019-10-01T15:35:40+02:00";null;null;27994
"2019-10-01T15:35:59+02:00";null;30738;null
"2019-10-01T15:36:03+02:00";33500;null;null
"2019-10-01T15:36:10+02:00";null;null;27586
"2019-10-01T15:36:29+02:00";null;30786;null
"2019-10-01T15:36:33+02:00";33299.999;null;null
"2019-10-01T15:36:40+02:00";null;null;27208
"2019-10-01T15:36:59+02:00";null;30661;null
"2019-10-01T15:37:03+02:00";33500;null;null
"2019-10-01T15:37:10+02:00";null;null;27057
"2019-10-01T15:37:29+02:00";null;29810;null
"2019-10-01T15:37:33+02:00";33500;null;null
"2019-10-01T15:37:40+02:00";null;null;27291
"2019-10-01T15:37:59+02:00";null;30636;null
"2019-10-01T15:38:03+02:00";33299.999;null;null
"2019-10-01T15:38:10+02:00";null;null;27720
"2019-10-01T15:38:29+02:00";null;30817;null
"2019-10-01T15:38:33+02:00";33299.999;null;null
"2019-10-01T15:38:40+02:00";null;null;28144
"2019-10-01T15:38:59+02:00";null;30356;null
"2019-10-01T15:39:03+02:00";33299.999;null;null
"2019-10-01T15:39:10+02:00";null;null;28143
"2019-10-01T15:39:29+02:00";null;30205;null
"2019-10-01T15:39:33+02:00";33100.002;null;null
"2019-10-01T15:39:40+02:00";null;null;27670
"2019-10-01T15:39:59+02:00";null;29691;null
"2019-10-01T15:40:03+02:00";33200.001;null;null
"2019-10-01T15:40:10+02:00";null;null;27461
"2019-10-01T15:40:29+02:00";null;31656;null
"2019-10-01T15:40:33+02:00";33000;null;null
"2019-10-01T15:40:40+02:00";null;null;27376
"2019-10-01T15:40:59+02:00";null;29645;null
"2019-10-01T15:41:03+02:00";32900.002;null;null
"2019-10-01T15:41:10+02:00";null;null;27147
"2019-10-01T15:41:29+02:00";null;30340;null
"2019-10-01T15:41:33+02:00";32600.002;null;null
"2019-10-01T15:41:40+02:00";null;null;27248
"2019-10-01T15:41:59+02:00";null;31740;null
"2019-10-01T15:42:03+02:00";32700.001;null;null
"2019-10-01T15:42:10+02:00";null;null;27361
"2019-10-01T15:42:29+02:00";null;30643;null
"2019-10-01T15:42:33+02:00";32600.002;null;null
"2019-10-01T15:42:40+02:00";null;null;27316
"2019-10-01T15:42:59+02:00";null;30228;null
"2019-10-01T15:43:03+02:00";32700.001;null;null
"2019-10-01T15:43:10+02:00";null;null;27160
"2019-10-01T15:43:29+02:00";null;31633;null
"2019-10-01T15:43:33+02:00";32900.002;null;null
"2019-10-01T15:43:40+02:00";null;null;27230
"2019-10-01T15:43:59+02:00";null;30359;null
"2019-10-01T15:44:03+02:00";32700.001;null;null
"2019-10-01T15:44:10+02:00";null;null;27226
"2019-10-01T15:44:29+02:00";null;30310;null
"2019-10-01T15:44:33+02:00";32600.002;null;null
"2019-10-01T15:44:40+02:00";null;null;26944
"2019-10-01T15:44:59+02:00";null;29763;null
"2019-10-01T15:45:03+02:00";32600.002;null;null
"2019-10-01T15:45:10+02:00";null;null;27091
"2019-10-01T15:45:29+02:00";null;30617;null
"2019-10-01T15:45:33+02:00";32500;null;null
"2019-10-01T15:45:40+02:00";null;null;41688
"2019-10-01T15:45:59+02:00";null;70952;null
"2019-10-01T15:46:03+02:00";32700.001;null;null
"2019-10-01T15:46:10+02:00";null;null;69301
"2019-10-01T15:46:29+02:00";null;71955;null
"2019-10-01T15:46:33+02:00";32299.999;null;null
"2019-10-01T15:46:40+02:00";null;null;69349
"2019-10-01T15:46:59+02:00";null;72111;null
"2019-10-01T15:47:03+02:00";32900.002;null;null
"2019-10-01T15:47:10+02:00";null;null;69578
"2019-10-01T15:47:29+02:00";null;73069;null
"2019-10-01T15:47:33+02:00";33299.999;null;null
"2019-10-01T15:47:40+02:00";null;null;69767
"2019-10-01T15:47:59+02:00";null;74299;null
"2019-10-01T15:48:03+02:00";34600.002;null;null
"2019-10-01T15:48:10+02:00";null;null;70002
"2019-10-01T15:48:29+02:00";null;73048;null
"2019-10-01T15:48:33+02:00";37299.999;null;null
"2019-10-01T15:48:40+02:00";null;null;70250
"2019-10-01T15:48:59+02:00";null;73927;null
"2019-10-01T15:49:03+02:00";39299.999;null;null
"2019-10-01T15:49:10+02:00";null;null;70280
"2019-10-01T15:49:29+02:00";null;71995;null
"2019-10-01T15:49:33+02:00";41200.001;null;null
"2019-10-01T15:49:40+02:00";null;null;70242
"2019-10-01T15:49:59+02:00";null;71831;null
"2019-10-01T15:50:03+02:00";43900.002;null;null
"2019-10-01T15:50:10+02:00";null;null;70250
"2019-10-01T15:50:29+02:00";null;73121;null
"2019-10-01T15:50:33+02:00";44100.002;null;null
"2019-10-01T15:50:40+02:00";null;null;70288
"2019-10-01T15:50:59+02:00";null;73029;null
"2019-10-01T15:51:03+02:00";46200.001;null;null
"2019-10-01T15:51:10+02:00";null;null;70459
"2019-10-01T15:51:29+02:00";null;73549;null
"2019-10-01T15:51:33+02:00";48100.002;null;null
"2019-10-01T15:51:40+02:00";null;null;70609
"2019-10-01T15:51:59+02:00";null;73205;null
"2019-10-01T15:52:03+02:00";50600.002;null;null
"2019-10-01T15:52:10+02:00";null;null;70699
"2019-10-01T15:52:29+02:00";null;73124;null
"2019-10-01T15:52:33+02:00";52299.999;null;null
"2019-10-01T15:52:40+02:00";null;null;70641
"2019-10-01T15:52:59+02:00";null;71878;null
"2019-10-01T15:53:03+02:00";54000;null;null
"2019-10-01T15:53:10+02:00";null;null;70581
"2019-10-01T15:53:29+02:00";null;73473;null
"2019-10-01T15:53:33+02:00";55200.001;null;null
"2019-10-01T15:53:40+02:00";null;null;70425
"2019-10-01T15:53:59+02:00";null;73055;null
"2019-10-01T15:54:03+02:00";57400.002;null;null
"2019-10-01T15:54:10+02:00";null;null;70504
"2019-10-01T15:54:29+02:00";null;73868;null
"2019-10-01T15:54:33+02:00";59200.001;null;null
"2019-10-01T15:54:40+02:00";null;null;70694
"2019-10-01T15:54:59+02:00";null;73491;null
"2019-10-01T15:55:03+02:00";58900.002;null;null
"2019-10-01T15:55:10+02:00";null;null;70688
"2019-10-01T15:55:29+02:00";null;73638;null
"2019-10-01T15:55:33+02:00";60100.002;null;null
"2019-10-01T15:55:40+02:00";null;null;70777
"2019-10-01T15:55:59+02:00";null;74859;null
"2019-10-01T15:56:03+02:00";59900.002;null;null
"2019-10-01T15:56:10+02:00";null;null;71008
"2019-10-01T15:56:29+02:00";null;73956;null
"2019-10-01T15:56:33+02:00";59600.002;null;null
"2019-10-01T15:56:40+02:00";null;null;70724
"2019-10-01T15:56:59+02:00";null;74842;null
"2019-10-01T15:57:03+02:00";59000;null;null
"2019-10-01T15:57:10+02:00";null;null;70512
"2019-10-01T15:57:29+02:00";null;73623;null
"2019-10-01T15:57:33+02:00";59000;null;null
"2019-10-01T15:57:40+02:00";null;null;70612
"2019-10-01T15:57:59+02:00";null;72848;null
"2019-10-01T15:58:03+02:00";58799.999;null;null
"2019-10-01T15:58:10+02:00";null;null;70690
"2019-10-01T15:58:29+02:00";null;73840;null
"2019-10-01T15:58:33+02:00";59000;null;null
"2019-10-01T15:58:40+02:00";null;null;70866
"2019-10-01T15:58:59+02:00";null;74837;null
"2019-10-01T15:59:03+02:00";59100.002;null;null
"2019-10-01T15:59:10+02:00";null;null;70865
"2019-10-01T15:59:29+02:00";null;73933;null
"2019-10-01T15:59:33+02:00";60500;null;null
"2019-10-01T15:59:40+02:00";null;null;70861
"2019-10-01T15:59:59+02:00";null;74591;null
"2019-10-01T16:00:03+02:00";61100.002;null;null
"2019-10-01T16:00:10+02:00";null;null;71043
"2019-10-01T16:00:29+02:00";null;73750;null
"2019-10-01T16:00:33+02:00";62100.002;null;null
"2019-10-01T16:00:40+02:00";null;null;70741
"2019-10-01T16:00:59+02:00";null;72986;null
"2019-10-01T16:01:03+02:00";62700.001;null;null
"2019-10-01T16:01:10+02:00";null;null;70671
"2019-10-01T16:01:29+02:00";null;73069;null
"2019-10-01T16:01:33+02:00";63000;null;null
"2019-10-01T16:01:40+02:00";null;null;70816
"2019-10-01T16:01:59+02:00";null;73893;null
"2019-10-01T16:02:03+02:00";63400.002;null;null
"2019-10-01T16:02:10+02:00";null;null;70836
"2019-10-01T16:02:29+02:00";null;73756;null
"2019-10-01T16:02:33+02:00";63600.002;null;null
"2019-10-01T16:02:40+02:00";null;null;71070
"2019-10-01T16:02:59+02:00";null;74144;null
"2019-10-01T16:03:03+02:00";63799.999;null;null
"2019-10-01T16:03:10+02:00";null;null;71095
"2019-10-01T16:03:29+02:00";null;74080;null
"2019-10-01T16:03:33+02:00";64000;null;null
"2019-10-01T16:03:40+02:00";null;null;70822
"2019-10-01T16:03:59+02:00";null;74810;null
"2019-10-01T16:04:03+02:00";64300.003;null;null
"2019-10-01T16:04:10+02:00";null;null;70781
"2019-10-01T16:04:29+02:00";null;73743;null
"2019-10-01T16:04:33+02:00";64000;null;null
"2019-10-01T16:04:40+02:00";null;null;70610
"2019-10-01T16:04:59+02:00";null;73897;null
"2019-10-01T16:05:03+02:00";63700.001;null;null
"2019-10-01T16:05:10+02:00";null;null;70566
"2019-10-01T16:05:29+02:00";null;73935;null
"2019-10-01T16:05:33+02:00";64300.003;null;null
"2019-10-01T16:05:40+02:00";null;null;70962
"2019-10-01T16:05:59+02:00";null;73979;null
"2019-10-01T16:06:03+02:00";64300.003;null;null
"2019-10-01T16:06:10+02:00";null;null;71156
"2019-10-01T16:06:29+02:00";null;74139;null
"2019-10-01T16:06:33+02:00";64200.005;null;null
"2019-10-01T16:06:40+02:00";null;null;71190
"2019-10-01T16:06:59+02:00";null;73790;null
"2019-10-01T16:07:03+02:00";64200.005;null;null
"2019-10-01T16:07:10+02:00";null;null;71227
"2019-10-01T16:07:29+02:00";null;73803;null
"2019-10-01T16:07:33+02:00";65000;null;null
"2019-10-01T16:07:40+02:00";null;null;70991
"2019-10-01T16:07:59+02:00";null;73798;null
"2019-10-01T16:08:03+02:00";64900.002;null;null
"2019-10-01T16:08:10+02:00";null;null;70934
"2019-10-01T16:08:29+02:00";null;73880;null
"2019-10-01T16:08:33+02:00";65300.003;null;null
"2019-10-01T16:08:40+02:00";null;null;71051
"2019-10-01T16:08:59+02:00";null;74030;null
"2019-10-01T16:09:03+02:00";65200.005;null;null
"2019-10-01T16:09:10+02:00";null;null;70949
"2019-10-01T16:09:29+02:00";null;73871;null
"2019-10-01T16:09:33+02:00";65700.005;null;null
"2019-10-01T16:09:40+02:00";null;null;71079
"2019-10-01T16:09:59+02:00";null;74291;null
"2019-10-01T16:10:03+02:00";65700.005;null;null
"2019-10-01T16:10:10+02:00";null;null;70841
"2019-10-01T16:10:29+02:00";null;73478;null
"2019-10-01T16:10:33+02:00";65300.003;null;null
"2019-10-01T16:10:40+02:00";null;null;70457
"2019-10-01T16:10:59+02:00";null;74051;null
"2019-10-01T16:11:03+02:00";66000;null;null
"2019-10-01T16:11:10+02:00";null;null;70820
"2019-10-01T16:11:29+02:00";null;74100;null
"2019-10-01T16:11:33+02:00";66500;null;null
"2019-10-01T16:11:40+02:00";null;null;70906
"2019-10-01T16:11:59+02:00";null;73862;null
"2019-10-01T16:12:03+02:00";66599.998;null;null
"2019-10-01T16:12:10+02:00";null;null;70875
"2019-10-01T16:12:29+02:00";null;73963;null
"2019-10-01T16:12:33+02:00";66800.003;null;null
"2019-10-01T16:12:40+02:00";null;null;71084
"2019-10-01T16:12:59+02:00";null;74045;null
"2019-10-01T16:13:03+02:00";66500;null;null
"2019-10-01T16:13:10+02:00";null;null;71040
"2019-10-01T16:13:29+02:00";null;74325;null
"2019-10-01T16:13:33+02:00";66599.998;null;null
"2019-10-01T16:13:40+02:00";null;null;71114
"2019-10-01T16:13:59+02:00";null;73641;null
"2019-10-01T16:14:03+02:00";65900.002;null;null
"2019-10-01T16:14:10+02:00";null;null;71091
"2019-10-01T16:14:29+02:00";null;73947;null
"2019-10-01T16:14:33+02:00";66000;null;null
"2019-10-01T16:14:40+02:00";null;null;70822
"2019-10-01T16:14:59+02:00";null;73852;null
"2019-10-01T16:15:03+02:00";66500;null;null
"2019-10-01T16:15:10+02:00";null;null;70841
"2019-10-01T16:15:29+02:00";null;74330;null
"2019-10-01T16:15:33+02:00";66200.005;null;null
"2019-10-01T16:15:40+02:00";null;null;71081
"2019-10-01T16:15:59+02:00";null;74287;null
"2019-10-01T16:16:03+02:00";66599.998;null;null
"2019-10-01T16:16:10+02:00";null;null;71242
"2019-10-01T16:16:29+02:00";null;74374;null
"2019-10-01T16:16:33+02:00";67099.998;null;null
"2019-10-01T16:16:40+02:00";null;null;71299
"2019-10-01T16:16:59+02:00";null;74120;null
"2019-10-01T16:17:03+02:00";67099.998;null;null
"2019-10-01T16:17:10+02:00";null;null;71026
"2019-10-01T16:17:29+02:00";null;74006;null
"2019-10-01T16:17:33+02:00";67300.003;null;null
"2019-10-01T16:17:40+02:00";null;null;70651
"2019-10-01T16:17:59+02:00";null;73550;null
"2019-10-01T16:18:03+02:00";68300.003;null;null
"2019-10-01T16:18:10+02:00";null;null;70660
"2019-10-01T16:18:29+02:00";null;73542;null
"2019-10-01T16:18:33+02:00";68099.998;null;null
"2019-10-01T16:18:40+02:00";null;null;70860
"2019-10-01T16:18:59+02:00";null;74425;null
"2019-10-01T16:19:03+02:00";68300.003;null;null
"2019-10-01T16:19:10+02:00";null;null;70992
"2019-10-01T16:19:29+02:00";null;74141;null
"2019-10-01T16:19:33+02:00";67900.002;null;null
"2019-10-01T16:19:40+02:00";null;null;71189
"2019-10-01T16:19:59+02:00";null;73991;null
"2019-10-01T16:20:03+02:00";67800.003;null;null
"2019-10-01T16:20:10+02:00";null;null;71329
"2019-10-01T16:20:29+02:00";null;74137;null
"2019-10-01T16:20:33+02:00";68200.005;null;null
"2019-10-01T16:20:40+02:00";null;null;71131
"2019-10-01T16:20:59+02:00";null;73752;null
"2019-10-01T16:21:03+02:00";67800.003;null;null
"2019-10-01T16:21:10+02:00";null;null;71014
"2019-10-01T16:21:29+02:00";null;73877;null
"2019-10-01T16:21:33+02:00";67599.998;null;null
"2019-10-01T16:21:40+02:00";null;null;70946
"2019-10-01T16:21:59+02:00";null;74031;null
"2019-10-01T16:22:03+02:00";67599.998;null;null
"2019-10-01T16:22:10+02:00";null;null;70873
"2019-10-01T16:22:29+02:00";null;74147;null
"2019-10-01T16:22:33+02:00";67800.003;null;null
"2019-10-01T16:22:40+02:00";null;null;71134
"2019-10-01T16:22:59+02:00";null;74266;null
"2019-10-01T16:23:03+02:00";68200.005;null;null
"2019-10-01T16:23:10+02:00";null;null;71242
"2019-10-01T16:23:29+02:00";null;74122;null
"2019-10-01T16:23:33+02:00";68200.005;null;null
"2019-10-01T16:23:40+02:00";null;null;71286
"2019-10-01T16:23:59+02:00";null;74162;null
"2019-10-01T16:24:03+02:00";68200.005;null;null
"2019-10-01T16:24:10+02:00";null;null;71244
"2019-10-01T16:24:29+02:00";null;74154;null
"2019-10-01T16:24:33+02:00";68200.005;null;null
"2019-10-01T16:24:40+02:00";null;null;70996
"2019-10-01T16:24:59+02:00";null;73884;null
"2019-10-01T16:25:03+02:00";67599.998;null;null
"2019-10-01T16:25:10+02:00";null;null;70648
"2019-10-01T16:25:29+02:00";null;74027;null
"2019-10-01T16:25:33+02:00";67500;null;null
"2019-10-01T16:25:40+02:00";null;null;70675
"2019-10-01T16:25:59+02:00";null;74142;null
"2019-10-01T16:26:03+02:00";68400.002;null;null
"2019-10-01T16:26:10+02:00";null;null;70831
"2019-10-01T16:26:29+02:00";null;73857;null
"2019-10-01T16:26:33+02:00";69200.005;null;null
"2019-10-01T16:26:40+02:00";null;null;71115
"2019-10-01T16:26:59+02:00";null;74296;null
"2019-10-01T16:27:03+02:00";69800.003;null;null
"2019-10-01T16:27:10+02:00";null;null;71376
"2019-10-01T16:27:29+02:00";null;74065;null
"2019-10-01T16:27:33+02:00";69900.002;null;null
"2019-10-01T16:27:40+02:00";null;null;71426
"2019-10-01T16:27:59+02:00";null;73740;null
"2019-10-01T16:28:03+02:00";69900.002;null;null
"2019-10-01T16:28:10+02:00";null;null;71340
"2019-10-01T16:28:29+02:00";null;73995;null
"2019-10-01T16:28:33+02:00";69900.002;null;null
"2019-10-01T16:28:40+02:00";null;null;70765
"2019-10-01T16:28:59+02:00";null;73929;null
"2019-10-01T16:29:03+02:00";69800.003;null;null
"2019-10-01T16:29:10+02:00";null;null;70619
"2019-10-01T16:29:29+02:00";null;74996;null
"2019-10-01T16:29:33+02:00";69400.002;null;null
"2019-10-01T16:29:40+02:00";null;null;70869
"2019-10-01T16:29:59+02:00";null;74123;null
"2019-10-01T16:30:03+02:00";69400.002;null;null
"2019-10-01T16:30:10+02:00";null;null;70919
"2019-10-01T16:30:29+02:00";null;73877;null
"2019-10-01T16:30:33+02:00";68599.998;null;null
"2019-10-01T16:30:40+02:00";null;null;70974
"2019-10-01T16:30:59+02:00";null;74267;null
"2019-10-01T16:31:03+02:00";69400.002;null;null
"2019-10-01T16:31:10+02:00";null;null;71087
"2019-10-01T16:31:29+02:00";null;73738;null
"2019-10-01T16:31:33+02:00";69200.005;null;null
"2019-10-01T16:31:40+02:00";null;null;70870
"2019-10-01T16:31:59+02:00";null;74103;null
"2019-10-01T16:32:03+02:00";68400.002;null;null
"2019-10-01T16:32:10+02:00";null;null;70819
"2019-10-01T16:32:29+02:00";null;73550;null
"2019-10-01T16:32:33+02:00";68500;null;null
"2019-10-01T16:32:40+02:00";null;null;70848
"2019-10-01T16:32:59+02:00";null;74012;null
"2019-10-01T16:33:03+02:00";68400.002;null;null
"2019-10-01T16:33:10+02:00";null;null;70843
"2019-10-01T16:33:29+02:00";null;74208;null
"2019-10-01T16:33:33+02:00";68300.003;null;null
"2019-10-01T16:33:40+02:00";null;null;71123
"2019-10-01T16:33:59+02:00";null;74045;null
"2019-10-01T16:34:03+02:00";67599.998;null;null
"2019-10-01T16:34:10+02:00";null;null;71083
"2019-10-01T16:34:29+02:00";null;73301;null
"2019-10-01T16:34:33+02:00";67599.998;null;null
"2019-10-01T16:34:40+02:00";null;null;71038
"2019-10-01T16:34:59+02:00";null;73849;null
"2019-10-01T16:35:03+02:00";69200.005;null;null
"2019-10-01T16:35:10+02:00";null;null;71262
"2019-10-01T16:35:29+02:00";null;74201;null
"2019-10-01T16:35:33+02:00";69800.003;null;null
"2019-10-01T16:35:40+02:00";null;null;71099
"2019-10-01T16:35:59+02:00";null;73826;null
"2019-10-01T16:36:03+02:00";70099.998;null;null
"2019-10-01T16:36:10+02:00";null;null;70843
"2019-10-01T16:36:29+02:00";null;74143;null
"2019-10-01T16:36:33+02:00";70099.998;null;null
"2019-10-01T16:36:40+02:00";null;null;70980
"2019-10-01T16:36:59+02:00";null;74240;null
"2019-10-01T16:37:03+02:00";70500;null;null
"2019-10-01T16:37:10+02:00";null;null;70829
"2019-10-01T16:37:29+02:00";null;74000;null
"2019-10-01T16:37:33+02:00";71099.998;null;null
"2019-10-01T16:37:40+02:00";null;null;70886
"2019-10-01T16:37:59+02:00";null;74001;null
"2019-10-01T16:38:03+02:00";71099.998;null;null
"2019-10-01T16:38:10+02:00";null;null;71158
"2019-10-01T16:38:29+02:00";null;73875;null
"2019-10-01T16:38:33+02:00";71200.005;null;null
"2019-10-01T16:38:40+02:00";null;null;71073
"2019-10-01T16:38:59+02:00";null;74147;null
"2019-10-01T16:39:03+02:00";70500;null;null
"2019-10-01T16:39:10+02:00";null;null;70971
"2019-10-01T16:39:29+02:00";null;74333;null
"2019-10-01T16:39:33+02:00";69800.003;null;null
"2019-10-01T16:39:40+02:00";null;null;70923
"2019-10-01T16:39:59+02:00";null;73699;null
"2019-10-01T16:40:03+02:00";69200.005;null;null
"2019-10-01T16:40:10+02:00";null;null;71049
"2019-10-01T16:40:29+02:00";null;73953;null
"2019-10-01T16:40:33+02:00";69200.005;null;null
"2019-10-01T16:40:40+02:00";null;null;71334
"2019-10-01T16:40:59+02:00";null;74359;null
"2019-10-01T16:41:03+02:00";68900.002;null;null
"2019-10-01T16:41:10+02:00";null;null;71272
"2019-10-01T16:41:29+02:00";null;74143;null
"2019-10-01T16:41:33+02:00";69200.005;null;null
"2019-10-01T16:41:40+02:00";null;null;70983
"2019-10-01T16:41:59+02:00";null;73738;null
"2019-10-01T16:42:03+02:00";68500;null;null
"2019-10-01T16:42:10+02:00";null;null;70916
"2019-10-01T16:42:29+02:00";null;73985;null
"2019-10-01T16:42:33+02:00";68800.003;null;null
"2019-10-01T16:42:40+02:00";null;null;70974
"2019-10-01T16:42:59+02:00";null;74089;null
"2019-10-01T16:43:03+02:00";70000;null;null
"2019-10-01T16:43:10+02:00";null;null;71058
"2019-10-01T16:43:29+02:00";null;74166;null
"2019-10-01T16:43:33+02:00";70400.002;null;null
"2019-10-01T16:43:40+02:00";null;null;71216
"2019-10-01T16:43:59+02:00";null;72906;null
"2019-10-01T16:44:03+02:00";70700.005;null;null
"2019-10-01T16:44:10+02:00";null;null;71124
"2019-10-01T16:44:29+02:00";null;74352;null
"2019-10-01T16:44:33+02:00";70400.002;null;null
"2019-10-01T16:44:40+02:00";null;null;71190
"2019-10-01T16:44:59+02:00";null;73843;null
"2019-10-01T16:45:03+02:00";70900.002;null;null
"2019-10-01T16:45:10+02:00";null;null;71174
"2019-10-01T16:45:29+02:00";null;72818;null
"2019-10-01T16:45:33+02:00";70800.003;null;null
"2019-10-01T16:45:40+02:00";null;null;70907
"2019-10-01T16:45:59+02:00";null;74653;null
"2019-10-01T16:46:03+02:00";71200.005;null;null
"2019-10-01T16:46:10+02:00";null;null;71196
"2019-10-01T16:46:29+02:00";null;73990;null
"2019-10-01T16:46:33+02:00";71700.005;null;null
"2019-10-01T16:46:40+02:00";null;null;71378
"2019-10-01T16:46:59+02:00";null;74611;null
"2019-10-01T16:47:03+02:00";71700.005;null;null
"2019-10-01T16:47:10+02:00";null;null;71210
"2019-10-01T16:47:29+02:00";null;73416;null
"2019-10-01T16:47:33+02:00";70700.005;null;null
"2019-10-01T16:47:40+02:00";null;null;71080
"2019-10-01T16:47:59+02:00";null;73798;null
"2019-10-01T16:48:03+02:00";70099.998;null;null
"2019-10-01T16:48:10+02:00";null;null;70995
"2019-10-01T16:48:29+02:00";null;74150;null
"2019-10-01T16:48:33+02:00";69800.003;null;null
"2019-10-01T16:48:40+02:00";null;null;70960
"2019-10-01T16:48:59+02:00";null;73575;null
"2019-10-01T16:49:03+02:00";69500;null;null
"2019-10-01T16:49:10+02:00";null;null;71100
"2019-10-01T16:49:29+02:00";null;73732;null
"2019-10-01T16:49:33+02:00";69500;null;null
"2019-10-01T16:49:40+02:00";null;null;71033
"2019-10-01T16:49:59+02:00";null;74150;null
"2019-10-01T16:50:03+02:00";69200.005;null;null
"2019-10-01T16:50:10+02:00";null;null;71042
"2019-10-01T16:50:29+02:00";null;73665;null
"2019-10-01T16:50:33+02:00";68900.002;null;null
"2019-10-01T16:50:40+02:00";null;null;71254
"2019-10-01T16:50:59+02:00";null;73470;null
"2019-10-01T16:51:03+02:00";69400.002;null;null
"2019-10-01T16:51:10+02:00";null;null;71372
"2019-10-01T16:51:29+02:00";null;74083;null
"2019-10-01T16:51:33+02:00";70400.002;null;null
"2019-10-01T16:51:40+02:00";null;null;71287
"2019-10-01T16:51:59+02:00";null;75044;null
"2019-10-01T16:52:03+02:00";71200.005;null;null
"2019-10-01T16:52:10+02:00";null;null;71188
"2019-10-01T16:52:29+02:00";null;74885;null
"2019-10-01T16:52:33+02:00";71500;null;null
"2019-10-01T16:52:40+02:00";null;null;71114
"2019-10-01T16:52:59+02:00";null;74401;null
"2019-10-01T16:53:03+02:00";70900.002;null;null
"2019-10-01T16:53:10+02:00";null;null;71039
"2019-10-01T16:53:29+02:00";null;74236;null
"2019-10-01T16:53:33+02:00";71700.005;null;null
"2019-10-01T16:53:40+02:00";null;null;71183
"2019-10-01T16:53:59+02:00";null;72814;null
"2019-10-01T16:54:03+02:00";72099.998;null;null
"2019-10-01T16:54:10+02:00";null;null;71276
"2019-10-01T16:54:29+02:00";null;73399;null
"2019-10-01T16:54:33+02:00";72000;null;null
"2019-10-01T16:54:40+02:00";null;null;71388
"2019-10-01T16:54:59+02:00";null;72839;null
"2019-10-01T16:55:03+02:00";72000;null;null
"2019-10-01T16:55:10+02:00";null;null;71420
"2019-10-01T16:55:29+02:00";null;73915;null
"2019-10-01T16:55:33+02:00";72099.998;null;null
"2019-10-01T16:55:40+02:00";null;null;71185
"2019-10-01T16:55:59+02:00";null;73503;null
"2019-10-01T16:56:03+02:00";70900.002;null;null
"2019-10-01T16:56:10+02:00";null;null;71094
"2019-10-01T16:56:29+02:00";null;74088;null
"2019-10-01T16:56:33+02:00";70400.002;null;null
"2019-10-01T16:56:40+02:00";null;null;71220
"2019-10-01T16:56:59+02:00";null;74288;null
"2019-10-01T16:57:03+02:00";69900.002;null;null
"2019-10-01T16:57:10+02:00";null;null;71220
"2019-10-01T16:57:29+02:00";null;73546;null
"2019-10-01T16:57:33+02:00";69900.002;null;null
"2019-10-01T16:57:40+02:00";null;null;71290
"2019-10-01T16:57:59+02:00";null;73984;null
"2019-10-01T16:58:03+02:00";69900.002;null;null
"2019-10-01T16:58:10+02:00";null;null;71493
"2019-10-01T16:58:29+02:00";null;74378;null
"2019-10-01T16:58:33+02:00";68900.002;null;null
"2019-10-01T16:58:40+02:00";null;null;71405
"2019-10-01T16:58:59+02:00";null;73922;null
"2019-10-01T16:59:03+02:00";68900.002;null;null
"2019-10-01T16:59:10+02:00";null;null;71230
"2019-10-01T16:59:29+02:00";null;73510;null
"2019-10-01T16:59:33+02:00";69800.003;null;null
"2019-10-01T16:59:40+02:00";null;null;71259
"2019-10-01T16:59:59+02:00";null;74609;null
"2019-10-01T17:00:03+02:00";71200.005;null;null
"2019-10-01T17:00:10+02:00";null;null;71181
"2019-10-01T17:00:29+02:00";null;74958;null
"2019-10-01T17:00:33+02:00";72099.998;null;null
"2019-10-01T17:00:40+02:00";null;null;71042
"2019-10-01T17:00:59+02:00";null;73872;null
"2019-10-01T17:01:03+02:00";72099.998;null;null
"2019-10-01T17:01:10+02:00";null;null;71086
"2019-10-01T17:01:29+02:00";null;73902;null
"2019-10-01T17:01:33+02:00";72200.005;null;null
"2019-10-01T17:01:40+02:00";null;null;71170
"2019-10-01T17:01:59+02:00";null;75586;null
"2019-10-01T17:02:03+02:00";72800.003;null;null
"2019-10-01T17:02:10+02:00";null;null;71256
"2019-10-01T17:02:29+02:00";null;74660;null
"2019-10-01T17:02:33+02:00";73200.005;null;null
"2019-10-01T17:02:40+02:00";null;null;71196
"2019-10-01T17:02:59+02:00";null;73974;null
"2019-10-01T17:03:03+02:00";73599.998;null;null
"2019-10-01T17:03:10+02:00";null;null;71079
"2019-10-01T17:03:29+02:00";null;73785;null
"2019-10-01T17:03:33+02:00";73000;null;null
"2019-10-01T17:03:40+02:00";null;null;71167
"2019-10-01T17:03:59+02:00";null;74370;null
"2019-10-01T17:04:03+02:00";72800.003;null;null
"2019-10-01T17:04:10+02:00";null;null;71028
"2019-10-01T17:04:29+02:00";null;75760;null
"2019-10-01T17:04:33+02:00";72000;null;null
"2019-10-01T17:04:40+02:00";null;null;71023
"2019-10-01T17:04:59+02:00";null;73708;null
"2019-10-01T17:05:03+02:00";71700.005;null;null
"2019-10-01T17:05:10+02:00";null;null;71060
"2019-10-01T17:05:29+02:00";null;74079;null
"2019-10-01T17:05:33+02:00";71800.003;null;null
